recording_id,dataset,subject,status,error,n_channels,sfreq,n_samples,critical_slowing_ar1,emg_beta_gamma_fraction,emg_index,emg_kurtosis,exponent_high,exponent_low,lempel_ziv,multiscale_entropy_slope,pac_slow_alpha,relative_alpha_power,relative_delta_power,spatial_participation_ratio,spectral_edge_95,spectral_entropy,uce_v1,whole_head_exponent,wpli_alpha
ST7151J0-PSG@W,sleep_edfx_staged,ST7151J0-PSG,ok,,2,100,12000,0.4055325806,0.4488293303,0.6311977307,4.363832255,-0.7693936846,0.9012137442,0.5335847002,0.02016137879,0.0008008443583,0.05694108978,0.3895235006,0.8531816191,41.93987492,0.8780901966,,0.135128501,-0.01003166464
ST7152J0-PSG@N3,sleep_edfx_staged,ST7152J0-PSG,ok,,2,100,12000,0.85460325,0.004100223379,0.1398308499,0.3803793801,2.047665586,2.631987645,0.2977278055,0.3203843889,0.0002418380746,0.03507331128,0.8405049731,0.6246756272,8.182629281,0.5049116659,,2.692676538,0.05416543009
ST7152J0-PSG@W,sleep_edfx_staged,ST7152J0-PSG,ok,,2,100,12000,0.4511296484,0.1053744365,0.4449537114,3.641081634,1.2794668,1.25200666,0.560990607,0.00485241838,0.0009015310836,0.09113669035,0.6565149296,0.6414433842,28.66264185,0.7059107754,,0.9958167127,0.2555013812
ST7161J0-PSG@N3,sleep_edfx_staged,ST7161J0-PSG,ok,,2,100,12000,0.7901430784,0.01296997962,0.1329739422,0.3386484904,1.681534584,2.351521477,0.3018802156,0.2790146907,0.0009734044309,0.05802459169,0.8219813923,0.7381520555,10.12625394,0.525835702,,2.347333773,0.003895100706
ST7161J0-PSG@W,sleep_edfx_staged,ST7161J0-PSG,ok,,2,100,12000,0.306063988,0.1767932117,0.3560115115,1.151600994,1.915012727,0.5416653726,0.7030030331,-0.1095971417,0.0005329925997,0.09506302306,0.4372817525,0.7362654516,32.68578355,0.8135801598,,0.9178035528,0.07450721729
ST7162J0-PSG@N3,sleep_edfx_staged,ST7162J0-PSG,ok,,2,100,12000,0.8478056865,0.007718698895,0.06971093559,0.1516798957,1.569406676,2.602595816,0.2404245459,0.2119501706,0.0004687636919,0.03275242601,0.8488419438,0.5118293969,7.84165435,0.5046360614,,2.546928664,0.007995339292
ST7162J0-PSG@W,sleep_edfx_staged,ST7162J0-PSG,ok,,2,100,12000,0.3445383832,0.1477929121,0.5167525625,7.749841303,0.84701255,1.203198518,0.5697106683,-0.004955585688,0.0007984044825,0.0649208754,0.6083014887,0.9592381401,35.30398482,0.7136291709,,0.8612903336,-0.001416890451
ST7171J0-PSG@N3,sleep_edfx_staged,ST7171J0-PSG,ok,,2,100,12000,0.8772050159,0.003000043756,0.1458322804,0.4058064358,1.830459389,2.813443383,0.2603561144,0.3117272665,0.0004192100893,0.02100172769,0.9085947417,0.7646743538,5.912283356,0.4541136279,,2.910382642,0.002118153298
ST7171J0-PSG@W,sleep_edfx_staged,ST7171J0-PSG,ok,,2,100,12000,0.3586847039,0.3118538461,0.4184785972,1.105721311,0.3543472836,0.8477644127,0.5713716323,-0.1016713051,0.0006508307188,0.05075482083,0.5983890514,0.5960532535,37.69507192,0.7418525691,,0.2391079963,-0.001959026936
ST7172J0-PSG@N3,sleep_edfx_staged,ST7172J0-PSG,ok,,2,100,12000,0.8199953078,0.006840896753,0.1591584882,0.4523823655,1.834841785,2.523639153,0.2661694886,0.3073309005,0.000511603335,0.0350747783,0.882410393,0.7796282115,8.008250648,0.456896507,,2.595285222,0.1955583764
ST7172J0-PSG@W,sleep_edfx_staged,ST7172J0-PSG,ok,,2,100,12000,0.3330480406,0.1540658122,0.4537623835,3.056119741,2.444031687,0.850532385,0.699265864,-0.1441364425,0.0006371471049,0.07541951582,0.611352694,0.5271171332,29.19725318,0.7353021959,,0.8398015049,0.1382575232
ST7182J0-PSG@N3,sleep_edfx_staged,ST7182J0-PSG,ok,,2,100,12000,0.7948624947,0.007239065027,0.2421841265,0.9125183065,2.540792723,2.297738685,0.4239610731,0.245919816,0.00040717455,0.06468965471,0.7789113229,0.671175887,10.56196577,0.6092946566,,2.467421156,0.005741996013
ST7182J0-PSG@W,sleep_edfx_staged,ST7182J0-PSG,ok,,2,100,12000,0.3620729978,0.1855669533,0.3531330508,1.086372257,2.979704873,0.4566584718,0.5576686789,-0.05942630215,0.001197192314,0.3523378527,0.2647036107,0.5471840017,32.29401347,0.8447857035,,0.7552267188,0.02404646167
ST7191J0-PSG@N3,sleep_edfx_staged,ST7191J0-PSG,ok,,2,100,12000,0.8368876025,0.00299438892,0.3319085373,1.94831039,2.377229614,2.608241916,0.2686609347,0.2709537669,0.0002305604573,0.03303546184,0.8699995836,0.7252504371,7.83568791,0.4553152177,,2.823162512,0.05075043657
ST7191J0-PSG@W,sleep_edfx_staged,ST7191J0-PSG,ok,,2,100,12000,0.6100906013,0.05659460353,0.3118432677,1.309959258,2.862921397,0.8882270578,0.5070092755,-0.05109606871,0.0002414533195,0.5549511767,0.281674625,0.5552208548,21.128923,0.7139205128,,1.147172953,0.1604593554
ST7192J0-PSG@N3,sleep_edfx_staged,ST7192J0-PSG,ok,,2,100,12000,0.9088043549,0.001530082826,0.1893474727,0.6055613112,2.150230975,3.039059208,0.3022954566,0.3469335146,0.0008925202611,0.0162295963,0.9051286773,0.8431586944,5.727635402,0.4708604212,,3.069893051,0.01243316365
ST7192J0-PSG@W,sleep_edfx_staged,ST7192J0-PSG,ok,,2,100,12000,0.6196337021,0.06817418032,0.3557618479,1.803865531,3.271541949,0.5188077178,0.5298475311,-0.08219017495,0.0002527553342,0.7346248484,0.0933776534,0.733325577,20.25139852,0.6681098678,,1.121126746,0.4211495637
ST7202J0-PSG@N3,sleep_edfx_staged,ST7202J0-PSG,ok,,2,100,12000,0.7372096586,0.01057184118,0.2937320126,1.363463785,1.645066786,2.243904977,0.3297013634,0.2296763958,0.0005137101136,0.07047303832,0.811432337,0.6439471882,12.6305874,0.5135473289,,2.318714551,0.0003044014216
ST7202J0-PSG@W,sleep_edfx_staged,ST7202J0-PSG,ok,,2,100,12000,0.4077319573,0.2649258376,0.4995546287,2.761992571,-0.7272059284,1.409694174,0.4605022822,0.009819283283,0.002395176346,0.01700806703,0.8320007421,0.5416503015,33.22752883,0.5125072648,,0.1042012493,-0.002418485877
ST7211J0-PSG@N3,sleep_edfx_staged,ST7211J0-PSG,ok,,2,100,12000,0.7112414364,0.006991824612,0.3120390269,1.611554026,2.466284744,2.039098018,0.3566920292,0.2348357921,0.001104949711,0.09728088428,0.7476688688,0.6603123918,13.55237774,0.5684701264,,2.545509161,0.1755240814
ST7211J0-PSG@W,sleep_edfx_staged,ST7211J0-PSG,ok,,2,100,12000,0.3177389031,0.2430023012,0.1766035876,0.1238542117,4.505526377,0.532533029,0.7561538826,-0.09604268599,0.0006084567829,0.2594868353,0.3189992648,0.7046634321,31.02984439,0.8470334183,,0.8535099322,0.3303403429
ST7212J0-PSG@N3,sleep_edfx_staged,ST7212J0-PSG,ok,,2,100,12000,0.8002071283,0.004652468019,0.2371230566,0.8853469436,1.929593922,2.375690216,0.3076935898,0.2758182462,0.000479014386,0.03643289752,0.8440462486,0.6992185555,10.72370376,0.5093111932,,2.667936905,0.02637534392
ST7212J0-PSG@W,sleep_edfx_staged,ST7212J0-PSG,ok,,2,100,12000,0.3253813621,0.2258924182,0.1893305418,0.1803151739,3.888227817,0.4168122702,0.73456135,-0.1157965189,0.0002509743867,0.3339063346,0.2340928479,0.7225001588,31.63956386,0.8633457003,,0.8303061269,0.1404162412
ST7241J0-PSG@N3,sleep_edfx_staged,ST7241J0-PSG,ok,,2,100,12000,0.9089201133,0.002210278056,0.2019140324,0.6711726684,1.427899375,3.098687099,0.279872442,0.3708683181,0.000235723029,0.01262810054,0.9077929054,0.7737999297,5.141940609,0.4543103543,,3.019157784,0.02337584017
ST7241J0-PSG@W,sleep_edfx_staged,ST7241J0-PSG,ok,,2,100,12000,0.9957968158,7.003581185e-05,7.003581185e-05,,5.420384391,4.071471674,0.01993156857,0,0.0004859243292,0.001260025791,0.9865462594,,2.612356934,0.2875731297,,4.321637807,
ST7242J0-PSG@N3,sleep_edfx_staged,ST7242J0-PSG,ok,,2,100,12000,0.8662762327,0.004283666643,0.1758031131,0.5321503977,1.621476209,2.757190556,0.2645085246,0.299716865,0.0004222328627,0.02018583637,0.8724724904,0.6785220697,6.568647449,0.4725730656,,2.748212378,0.003918664731
ST7242J0-PSG@W,sleep_edfx_staged,ST7242J0-PSG,ok,,2,100,12000,0.5275187051,0.07283259291,0.3907200257,2.431796828,0.1082620771,1.99273025,0.3014649746,0.09788565219,0.001289502227,0.01791884468,0.8537955952,0.9996725425,14.67167135,0.5273764646,,0.6769664512,-0.003245087435
