recording_id,dataset,subject,status,error,n_channels,sfreq,n_samples,critical_slowing_ar1,emg_beta_gamma_fraction,emg_index,emg_kurtosis,exponent_high,exponent_low,lempel_ziv,multiscale_entropy_slope,pac_slow_alpha,relative_alpha_power,relative_delta_power,spatial_participation_ratio,spectral_edge_95,spectral_entropy,uce_v1,whole_head_exponent,wpli_alpha
SC4301E0-PSG@N1,sleep_edfx_five_stage,SC4301E0-PSG,ok,,2,100,12000,0.4070899756,0.1462250404,0.2730374438,0.6662496797,1.982186686,1.240642906,0.7191974325,0.01876435171,0.0002658390733,0.1229223634,0.381035932,0.8485282352,34.03481024,0.8558843009,,1.172182228,0.01642415625
SC4301E0-PSG@N2,sleep_edfx_five_stage,SC4301E0-PSG,ok,,2,100,12000,0.5914564156,0.0475000568,0.2448587021,0.7928130167,1.741735257,1.383992678,0.6785038134,0.06563861029,0.0004268133144,0.1680954829,0.4451353237,0.8407334548,20.19133761,0.7989305361,,1.612682837,0.05382266515
SC4301E0-PSG@N3,sleep_edfx_five_stage,SC4301E0-PSG,ok,,2,100,12000,0.7731385221,0.01497191488,0.2113660097,0.688504958,1.201740122,2.222287176,0.4015380585,0.2295353075,0.0004892274699,0.06106936578,0.7237479368,0.8780348186,11.86254393,0.6264323357,,2.266323152,0.1664105952
SC4301E0-PSG@REM,sleep_edfx_five_stage,SC4301E0-PSG,ok,,2,100,12000,0.4247093807,0.1684011831,0.4788349383,3.745379396,1.288214998,1.24101327,0.7598910517,-0.00705529468,0.0003829115772,0.1370066786,0.3479967233,0.9076408531,36.78243003,0.8728936058,,1.153212859,0.005100134062
SC4301E0-PSG@W,sleep_edfx_five_stage,SC4301E0-PSG,ok,,2,100,12000,0.4339718059,0.1871700041,0.5016127278,4.436420962,0.4040049545,1.204522394,0.7781616562,-0.09004291679,0.000641525617,0.06108759918,0.5131908649,0.6170450585,39.90233857,0.8352004928,,0.727725082,0.01110782513
SC4302E0-PSG@N1,sleep_edfx_five_stage,SC4302E0-PSG,ok,,2,100,12000,0.3075775084,0.2900710215,0.5687333372,5.552893274,1.038120543,0.7231922026,0.8375411209,-0.09331225126,0.0005377770322,0.1266931513,0.1831380693,0.8205550167,40.78763672,0.959643244,,0.724824858,0.004014263535
SC4302E0-PSG@N2,sleep_edfx_five_stage,SC4302E0-PSG,ok,,2,100,12000,0.7442174457,0.01920246056,0.2057848783,0.6457310372,1.190235984,2.043354634,0.5377371104,0.1716787274,0.0005179345877,0.0904886912,0.6261888428,0.8339124124,13.52859196,0.6912157551,,2.102293554,0.02418439311
SC4302E0-PSG@N3,sleep_edfx_five_stage,SC4302E0-PSG,ok,,2,100,12000,0.7906365,0.01468998371,0.1971123998,0.6116939768,0.8948670933,2.298823794,0.4297744473,0.2484618769,0.0003106948705,0.06839968312,0.7118152452,0.8692033338,11.21513338,0.6263470833,,2.265668853,0.1223375629
SC4302E0-PSG@REM,sleep_edfx_five_stage,SC4302E0-PSG,ok,,2,100,12000,0.402485489,0.139203314,0.4367915703,2.764774291,1.421192082,1.502843271,0.7158755044,0.01695513722,0.0004795577776,0.1077047761,0.4630281235,0.814841606,32.4424543,0.8127466119,,1.15314097,0.01775996704
SC4302E0-PSG@W,sleep_edfx_five_stage,SC4302E0-PSG,ok,,2,100,12000,0.3949697554,0.19053297,0.4621105403,2.754995701,0.05068898057,1.288886419,0.6818257415,-0.02082305025,0.0008656414856,0.06835879439,0.5730758813,0.6442510314,37.25174833,0.7779436378,,0.7536296632,0.04478548642
SC4311E0-PSG@N1,sleep_edfx_five_stage,SC4311E0-PSG,ok,,2,100,12000,0.3727582153,0.1585548074,0.2997468807,0.7887134281,3.967194802,0.8986523695,0.7818988253,-0.05276282263,0.0006825017979,0.183277448,0.3049014435,0.6688587135,29.3867956,0.8931668851,,1.376435087,0.4063721431
SC4311E0-PSG@N2,sleep_edfx_five_stage,SC4311E0-PSG,ok,,2,100,12000,0.6677347536,0.02813653224,0.3322723896,1.750337409,2.334908323,1.733119922,0.6033451902,0.1162168075,0.0003979388601,0.09667042429,0.5826542422,0.707639274,15.77857818,0.7246485588,,1.940772133,0.5299421681
SC4311E0-PSG@N3,sleep_edfx_five_stage,SC4311E0-PSG,ok,,2,100,12000,0.7875663695,0.009707764088,0.1719917321,0.5021233267,1.317308305,2.381488669,0.4085971557,0.2552214932,0.001061341342,0.03544317653,0.8210229718,0.6775177012,9.748333513,0.536461384,,2.441445745,0.3866979486
SC4311E0-PSG@REM,sleep_edfx_five_stage,SC4311E0-PSG,ok,,2,100,12000,0.4451720853,0.1399293568,0.2960940377,0.8256794473,3.354117771,1.251811038,0.6830714645,0.008582973108,0.000666693185,0.138681846,0.4647039006,0.6846135483,30.13569662,0.8254459159,,1.455202515,0.1884835599
SC4311E0-PSG@W,sleep_edfx_five_stage,SC4311E0-PSG,ok,,2,100,12000,0.1761681249,0.3840873434,0.5627899085,2.868359325,0.1335097731,0.8576471663,0.9131149851,-0.1675519064,0.0003578198101,0.07163600889,0.4219343042,0.6488407319,40.65571545,0.8830443458,,0.2504566194,0.003188855114
SC4312E0-PSG@N1,sleep_edfx_five_stage,SC4312E0-PSG,ok,,2,100,12000,0.5379923943,0.08284504214,0.3137354224,1.195996185,4.771178323,1.406529876,0.6448692914,0.14008614,0.0004969441311,0.1374908269,0.5414115567,0.6095916101,23.90843884,0.7711481923,,1.840545021,-0.005136155442
SC4312E0-PSG@N2,sleep_edfx_five_stage,SC4312E0-PSG,ok,,2,100,12000,0.7569093711,0.01238414086,0.2664759809,1.085800753,2.583259238,2.083457163,0.5032721064,0.2159616163,0.0004121957048,0.07390480688,0.6668107999,0.6635067363,12.61192721,0.6560635856,,2.294783371,0.2910805327
SC4312E0-PSG@N3,sleep_edfx_five_stage,SC4312E0-PSG,ok,,2,100,12000,0.8694867885,0.004010743255,0.03304189644,0.06618111314,2.129502861,2.753497015,0.2981430465,0.321314199,0.0002149942081,0.0192265593,0.8815594521,0.6478443014,6.452736319,0.4858859255,,2.768056147,0.08692300798
SC4312E0-PSG@REM,sleep_edfx_five_stage,SC4312E0-PSG,ok,,2,100,12000,0.4368024698,0.1185408779,0.2175226322,0.4630671802,4.314181699,1.406056304,0.5896422368,0.09520222646,0.0004960178021,0.07935530222,0.5634101398,0.6188071192,26.84521278,0.7741054641,,1.714483164,0.04809094089
SC4312E0-PSG@W,sleep_edfx_five_stage,SC4312E0-PSG,ok,,2,100,12000,0.4257706186,0.2352644678,0.298974624,0.5690822516,-0.004458013584,1.6445683,0.6415473633,0.08565449872,0.001175757359,0.02631967608,0.7767597373,0.595972588,32.62043061,0.6462340913,,0.3639309134,0.01504151598
SC4351F0-PSG@N1,sleep_edfx_five_stage,SC4351F0-PSG,ok,,2,100,12000,0.7396235089,0.01099472584,0.3864494216,3.199988631,2.28291146,2.127436858,0.4920605991,0.1505963213,0.0003940072261,0.06145844576,0.8235059916,0.6823768582,9.982294298,0.5318557752,,2.334608433,0.0977169656
SC4351F0-PSG@N2,sleep_edfx_five_stage,SC4351F0-PSG,ok,,2,100,12000,0.8049223512,0.008194127313,0.24869542,0.957700792,1.452743092,2.310563929,0.4289439653,0.2418984943,0.0003953932811,0.06524002132,0.7710963093,0.6624469703,10.06421875,0.5774572041,,2.518705625,0.2307789204
SC4351F0-PSG@N3,sleep_edfx_five_stage,SC4351F0-PSG,ok,,2,100,12000,0.8842120911,0.004676099024,-0.02549199167,-0.05894072814,0.8946226074,2.837753251,0.2404245459,0.3436417056,0.0001283950193,0.0146629307,0.909662103,0.592544876,5.43751446,0.4580284872,,2.883385343,0.09231627592
SC4351F0-PSG@REM,sleep_edfx_five_stage,SC4351F0-PSG,ok,,2,100,12000,0.6528339381,0.03367567598,0.1924614165,0.5414190642,1.749746083,1.823633715,0.5190512648,0.1711729592,0.0001358100868,0.09114412637,0.6562365564,0.7067522854,16.31959385,0.7004291461,,1.84226816,0.04708031923
SC4351F0-PSG@W,sleep_edfx_five_stage,SC4351F0-PSG,ok,,2,100,12000,0.5088527693,0.06608453592,0.4082892944,3.0079205,1.365508305,1.314112867,0.6809952595,0.04857043599,0.0004379498944,0.1305573334,0.6345613277,0.6278993142,25.16433416,0.7180091477,,1.441886836,0.3570116824
SC4352F0-PSG@N1,sleep_edfx_five_stage,SC4352F0-PSG,ok,,2,100,12000,0.6662425977,0.02561585949,0.2577488959,0.9603304868,1.987685968,1.699038536,0.6020994672,0.1007440517,0.0002771847451,0.1284527025,0.6482748157,0.7001512917,14.77025951,0.6874913139,,1.942821428,0.2510977185
SC4352F0-PSG@N2,sleep_edfx_five_stage,SC4352F0-PSG,ok,,2,100,12000,0.7589496883,0.01450306558,0.2229253731,0.7585437811,1.565596496,2.1614196,0.4783576457,0.1811178927,0.0005037165502,0.05906561612,0.7007801729,0.8094639673,12.33989267,0.6317840355,,2.176196937,0.07363222785
SC4352F0-PSG@N3,sleep_edfx_five_stage,SC4352F0-PSG,ok,,2,100,12000,0.8477063953,0.006306324726,0.03189963836,0.06100002342,1.457563018,2.689961171,0.2844400931,0.3392443072,0.0004903733753,0.02820427759,0.8575581918,0.7154469834,7.364319919,0.5012376206,,2.617748896,0.1826739243
SC4352F0-PSG@REM,sleep_edfx_five_stage,SC4352F0-PSG,ok,,2,100,12000,0.6521703111,0.0370122803,0.3099668068,1.397629224,2.050037276,1.651961447,0.6149719386,0.09611167778,0.0002567716207,0.1280853426,0.5682123019,0.7992645034,17.5206635,0.7382181505,,1.779613377,0.1192713782
SC4352F0-PSG@W,sleep_edfx_five_stage,SC4352F0-PSG,ok,,2,100,12000,0.4779169443,0.163999701,0.4009819187,1.76215729,0.6227542152,1.197760975,0.6971896589,0.04490744142,0.0005856166694,0.07158135952,0.5447608829,0.5952383571,40.11686104,0.8092074284,,0.8858536945,0.05466698407
SC4362F0-PSG@N1,sleep_edfx_five_stage,SC4362F0-PSG,ok,,2,100,12000,0.5245064311,0.1459287646,0.4583617613,3.362901963,0.6736800533,1.436799311,0.663970378,0.09032106757,0.0003247834066,0.1481203479,0.3996939382,0.8181058066,37.61707668,0.8366409142,,1.326131868,-0.006281232553
SC4362F0-PSG@N2,sleep_edfx_five_stage,SC4362F0-PSG,ok,,2,100,12000,0.8023761526,0.01360439408,0.4734955919,14.01203732,0.5919052494,2.431446766,0.4098428787,0.2840626184,0.0002115735773,0.03097416071,0.8183965151,0.8270905133,9.434313193,0.5870994582,,2.352373369,0.3864344267
SC4362F0-PSG@N3,sleep_edfx_five_stage,SC4362F0-PSG,ok,,2,100,12000,0.8486382617,0.01104816867,0.2554428021,0.9993499538,1.22345062,2.53906983,0.4048599866,0.2230781659,0.0002441474459,0.03180060243,0.8269109925,0.6795766501,8.945200158,0.5779836792,,2.557665114,0.350126165
SC4362F0-PSG@REM,sleep_edfx_five_stage,SC4362F0-PSG,ok,,2,100,12000,0.5343310873,0.1326017163,0.5370981106,16.12167664,0.9928231389,1.459012577,0.5896422368,0.102286765,0.0008675351326,0.07554865244,0.5275355511,0.5825150042,37.71677986,0.8087302796,,1.15201797,0.03184653778
SC4362F0-PSG@W,sleep_edfx_five_stage,SC4362F0-PSG,ok,,2,100,12000,0.3692156915,0.2666412386,0.5236915075,3.560832353,-0.01036989139,1.009974074,0.7611367747,-0.001086809728,0.0007238845438,0.09578294546,0.4498415523,0.888767963,40.41312278,0.8549227944,,0.5143276566,0.001805931177
SC4382F0-PSG@N1,sleep_edfx_five_stage,SC4382F0-PSG,ok,,2,100,12000,0.3302462181,0.1531201057,0.2092673779,0.3613122018,2.100185279,1.098365735,0.7997541888,-0.08512265602,0.0002355452788,0.1444826369,0.448650314,0.7516221452,32.0712472,0.8357486894,,1.231615904,0.09314564539
SC4382F0-PSG@N2,sleep_edfx_five_stage,SC4382F0-PSG,ok,,2,100,12000,0.7219654202,0.01818771455,0.2989007532,1.378765004,1.318168851,2.021789917,0.6178786256,0.1233146706,0.0003514494134,0.0625641679,0.7174354044,0.7083060775,14.028786,0.651220651,,2.197388274,0.2274454778
SC4382F0-PSG@N3,sleep_edfx_five_stage,SC4382F0-PSG,ok,,2,100,12000,0.8319998325,0.007439475806,0.1819773212,0.5540381809,0.8779595888,2.524478874,0.4426469186,0.2067618808,0.000659433873,0.03186030024,0.8532030354,0.6682915984,8.085467907,0.5034142149,,2.562370906,0.3544244138
SC4382F0-PSG@REM,sleep_edfx_five_stage,SC4382F0-PSG,ok,,2,100,12000,0.4367537586,0.1204483683,0.5482305722,40.68885927,1.32564731,1.472772346,0.7291632168,-0.01396892984,0.0004425346305,0.09868720923,0.5667638889,0.9584948431,34.09886857,0.7483216979,,1.42448058,0.01691274807
SC4382F0-PSG@W,sleep_edfx_five_stage,SC4382F0-PSG,ok,,2,100,12000,0.2471483375,0.4027205277,-0.06989650208,-1.185857003,-1.040769748,1.008727808,0.3342690145,-0.1417925631,0.00146283557,0.08650801722,0.3274224905,0.5463226913,42.49333563,0.9063605214,,0.5223536048,0.00269125631
SC4402E0-PSG@N1,sleep_edfx_five_stage,SC4402E0-PSG,ok,,2,100,12000,0.7277251096,0.0270063838,0.3576103804,2.207331982,2.053645151,1.8621992,0.5622363301,0.09706922146,0.0007924908091,0.09316003851,0.6028624615,0.7554999397,14.6681181,0.6892642537,,1.867353317,0.07639784982
SC4402E0-PSG@N2,sleep_edfx_five_stage,SC4402E0-PSG,ok,,2,100,12000,0.7724776729,0.01606946837,0.228832882,0.7908190652,1.286253738,2.185321523,0.489569153,0.1940673501,0.0006425045469,0.06516460704,0.7009067492,0.7617814978,12.09990679,0.6446457191,,2.157078632,0.02471548788
